message,severity,attributes,tags,timestamp
#8 0x5559efbd089c (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x379789b),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:48.054390743Z
#9 0x7ffc8dc15a38 ([stack]+0x140fecca37),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:48.054396123Z
#14 0x5559f17296ca (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x52f06c9),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:48.057094775Z
#15 0x5559f1728697 (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x52ef696),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:48.057101785Z
#16 0x5559f1deaa4e (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x59b1a4d),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:48.057106284Z
#17 0x5559f1de9538 (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x59b0537),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:48.057112804Z
#18 0x5559f1deeeff (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x59b5efe),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:48.057154204Z
#19 0x5559f60d93b1 (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x9ca03b0),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:48.057159624Z
#20 0x5559f19a231c (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x556931b),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:48.057164054Z
#21 0x5559f19a2f8f (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x5569f8e),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:48.057168164Z
#22 0x7fe87ce6cd90 (/usr/lib/x86_64-linux-gnu/libc.so.6+0x29d8f),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:48.057172234Z
  r8: 00007ffc8dc153e0  r9: 0000000000000001 r10: 0000000000000008 r11: 0000000000000246,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:48.057182684Z
 r12: 0000000000000006 r13: 0000000000000016 r14: 00000000000000d4 r15: 00007ffc8dc15ad0,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:48.057186544Z
  di: 00000000000048d4  si: 00000000000048d4  bp: 00000000000048d4  bx: 00007fe87bd2c600,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:48.057190544Z
  dx: 0000000000000006  ax: 0000000000000000  cx: 00007fe87ced99fc  sp: 00007ffc8dc15310,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:48.057194024Z
  ip: 00007fe87ced99fc efl: 0000000000000246 cgf: 002b000000000033 erf: 0000000000000000,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:48.057198394Z
 trp: 0000000000000000 msk: 0000000000000000 cr2: 0000000000000000,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:48.057202594Z
[end of stack trace],info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:48.057206384Z
,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:48.057210884Z
TROUBLESHOOTING: https://pptr.dev/troubleshooting,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:48.057215104Z
 — retry dans 1 min,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:48.058485286Z
"[2026-07-29T10:43:55.463Z] [INFO] [v3-loop] Aucun dossier USA actif — polling dans 60s (total USA bruts: 0, raisons: )",info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:43:55.467216700Z
[2026-07-29T10:44:13.472Z] [INFO] Scheduler séquentiel idle — jobs USA gérés par V3 Chasseur — polling dans 90s,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:15.465935174Z
[2026-07-29T10:44:43.808Z] [INFO] Scheduler séquentiel idle — jobs USA gérés par V3 Chasseur — polling dans 90s,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:45.609138681Z
[spain-pb] 🚀 Lancement Chromium persistant,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.570565847Z
[spain-pb]    userDataDir : /tmp/spain-cf-profile,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.570569077Z
[spain-pb]    Proxy       : http://sphgi7znzc-sessionid-98gxpl0f:***@dc.decodo.com:10010/,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.570571747Z
"[spain-pb]    UA          : Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.570574387Z
[2026-07-29T10:44:48.400Z] [WARN] [SPAIN-WATCHER] Re-solve proactif échoué: Error: Failed to launch the browser process:  Code: null,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.570577287Z
,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.570580727Z
stderr:,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.570583857Z
[2026-07-29T10:44:48.356Z] [INFO] [SPAIN-WATCHER] [PB] Probe → https://www.citaconsular.es/es/hosteds/widgetdefault/25028fcd7126544630b8da0c6e60722b5 | 2 dossier(s) actif(s) | intervalle: 10s,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.570584927Z
[18647:18647:0729/104448.391877:FATAL:third_party/crashpad/crashpad/util/posix/spawn_subprocess.cc:237] posix_spawn /ms-playwright/chromium-1223/chrome-linux64/chrome_crashpad_handler: Operation not permitted (1),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.570587187Z
[2026-07-29T10:44:48.356Z] [INFO] [SPAIN-WATCHER] ⏰ Cookie CF expire bientôt → re-solve proactif,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.570588277Z
Received signal 6,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.570591357Z
[spain-pb] 🚀 Résolution CF — stratégie Turnstile injection (token injecté dans notre Chromium),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.570592317Z
#0 0x55e5669734d3 (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x64044d2),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.570594787Z
[spain-pb] 🔄 Rotation IP proxy Decodo — session: 98gxpl0f (http://sphgi7znzc-sessionid-98gxpl0f:***@dc.decodo.com:10010/),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.570595627Z
#1 0x55e56af477d4 (/ms-playwright/chromium-1223/chrome-linux64/chrome+0xa9d87d3),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.570597387Z
#2 0x7ffa74eec520 (/usr/lib/x86_64-linux-gnu/libc.so.6+0x4251f),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.570599847Z
#3 0x7ffa74f409fc (/usr/lib/x86_64-linux-gnu/libc.so.6+0x969fb),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.571173943Z
#4 0x55e570deeb40 <unknown>,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.571180893Z
#5 0x7ffa74ee82f8 (/usr/lib/x86_64-linux-gnu/libc.so.6+0x3e2f7),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.571184493Z
#6 0x55e5639980eb (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x34290ea),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.571188083Z
#7 0x55e564ba3df9 (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x4634df8),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.571192353Z
#8 0x55e563d0689c (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x379789b),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.571195953Z
#9 0x7ffc30dc1e58 ([stack]+0x1bb011e57),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.571198723Z
#10 0x3738000d8228 <unknown>,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.571201723Z
#11 0x3237303a37343638 <unknown>,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.571204883Z
#12 0x55e5667355bc (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x61c65bb),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.571208843Z
#13 0x55e56aefeb86 (/ms-playwright/chromium-1223/chrome-linux64/chrome+0xa98fb85),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.571211913Z
#14 0x55e56585f6ca (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x52f06c9),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:44:48.571214573Z
